Transaction ID,Date,Weekday,Month,Category,Amount,Transaction Type,Payment Method,Merchant,User ID
73d439fb-9423-4e08-8584-d6520c449492,2024-04-10,2,4,Entertainment,455.88,Expense,Bank Transfer,Thomas-Stephens,ed1ae2bd-15cd-4291-b17b-63f02936e436
8ec9ed4e-cb07-44cb-bf1e-522828c49efd,2024-09-13,4,9,Groceries,179.42,Expense,Credit Card,"Thompson, Sherman and Strickland",bb65da19-0506-4276-9f6c-74ef3ea5c328
74aae0ed-8bc8-4f60-80f2-57b167eb246a,2024-08-08,3,8,Dining,567.85,Income,Debit Card,Brooks LLC,c517ab13-7e2d-4f98-b0a2-fabd0be916f9
d9419750-eeb6-4d8e-89fb-5233409a86d8,2024-10-12,5,10,Rent,1969.24,Expense,Debit Card,"Sharp, Kirk and Woodward",dd2c2d74-6a5b-438c-a273-98e4e42fbbce
47654180-02b2-4d38-ae79-3e8726d707af,2024-07-16,1,7,Dining,20.47,Expense,Bank Transfer,Martin PLC,76325a77-ffcc-4b27-a28f-a24d1777581f
748e567a-c19b-4370-9cf5-02c737ca0cd6,2024-07-07,6,7,Rent,1071.9,Income,Bank Transfer,Phillips-Mcdowell,ad83982a-2b16-45b8-9e24-e2c0cee78eb3
a4226f07-f9fd-46a4-9abf-0f6a893c166e,2024-07-05,4,7,Health,57.74,Income,Credit Card,Lopez-Stephens,451e83ca-28f8-4b58-b86d-68128ef70632
c80915f2-8049-4350-996e-0a6076135341,2024-02-23,4,2,Dining,253.3,Expense,Cash,Nelson Ltd,0eaf0aaa-d527-4599-93e2-859361df8fa4
d3f0c41d-020f-4cb0-8bc8-054f54dec42a,2024-10-08,1,10,Shopping,88.04,Expense,Credit Card,"Noble, Little and Lewis",70f23c9c-4c3a-40e9-a280-ce7c6d788979
a21ec64a-e5b8-4a7e-9c63-f6845fb1a753,2024-01-19,4,1,Dining,342.27,Expense,Cash,Pierce-Peters,30e16a1a-569f-4f02-b758-f39ce8630f9f
a5259144-7ba2-40e0-8930-c96b453954df,2024-09-29,6,9,Entertainment,923.11,Expense,Cash,"Weber, Robinson and Medina",d30e0fa7-6046-4e2d-984b-36784bd4ba00
3c34e175-92ee-4b46-ac8d-23f082f2f6cf,2024-07-29,0,7,Health,62.83,Expense,Bank Transfer,Taylor PLC,7ad3afda-e8a0-4ab8-a32e-f32e10b3082c
090fb1fc-f3fa-4bb6-bdd5-fd0fd64ca2c1,2024-02-03,5,2,Health,602.42,Expense,Cash,"Lopez, Boyle and Flowers",0e5d8404-4496-4033-90c0-7b361ea69835
b2c28a14-9195-40cb-81c1-ae5d33f0d6f0,2024-03-24,6,3,Shopping,996.71,Income,Bank Transfer,Ellis-Downs,e15be848-cae0-4f13-9db4-f407a1ca0204
c758ebf4-7155-43d8-a24d-7e33360725fb,2024-04-06,5,4,Groceries,66.2,Income,Bank Transfer,"Hall, Palmer and Horn",084730ae-94c6-4932-861e-9ba15757035d
a231203e-7cf4-4b6e-a8ff-752c8b469f72,2024-09-18,2,9,Utilities,207.47,Income,Debit Card,"Davis, Gordon and Lang",b0b7ecaf-3b7c-4677-8028-6ece2408f883
ba4de650-b45c-4351-9e04-299b1ac723c7,2024-09-25,2,9,Utilities,439.21,Expense,Bank Transfer,Salazar Ltd,65be0c1d-b606-49cb-86e0-48827feb569e
aa9b4221-50bf-4233-b3b6-4e2a47f8fac9,2024-09-17,1,9,Dining,664.61,Income,Credit Card,"Yang, Holder and Beasley",3f08c407-6119-4d0a-a0b8-f18b5b29d881
e0ebca62-e644-4f29-abcd-3bf084028dac,2024-07-20,5,7,Shopping,340.82,Income,Credit Card,Whitehead and Sons,fe76a011-0241-4f91-b251-23ce2e53c8df
a187264f-e270-4b36-adb8-1a88ee9dfa10,2024-06-03,0,6,Utilities,274.55,Expense,Cash,"Bullock, Porter and Tucker",4ff03b82-d05f-44a4-8850-bb9f087e4961
502d53b4-8176-4e50-8905-2acf943b12b4,2024-03-11,0,3,Rent,1053.64,Expense,Credit Card,Hayes Group,36567a6e-23d3-4d2b-a2e7-d27b09fb326a
0dae9a45-ac10-4e38-96db-603f8a0697a1,2024-06-16,6,6,Shopping,672.81,Income,Cash,"Beck, Kane and Mueller",2436df33-3e93-44aa-aae3-4d0a631fc6b1
ef7af84a-e2e9-489d-9679-629d04e220c7,2024-10-15,1,10,Shopping,46.83,Expense,Bank Transfer,Cervantes-Bennett,bb381445-4186-4f5a-929e-a41c2170b078
174900e2-dc8c-49ba-9bc8-f5b4d8b7f3ef,2024-08-15,3,8,Shopping,739.33,Income,Cash,"Thompson, White and Cuevas",724bc957-ad40-4f0f-aa2b-d78ea29455bc
4299a55b-9705-476b-a9e2-186f1a997d6c,2024-03-14,3,3,Groceries,152.14,Expense,Cash,"Martinez, Davidson and Ray",f5472b07-92f9-4abd-9088-1be24185dd26
bb1f4f1a-ebc3-4ed3-aa51-bd47a5026a1c,2024-02-27,1,2,Dining,747.87,Income,Debit Card,"Flores, Garcia and Schmidt",8101bbba-f4ff-473c-b0ce-dc94b3136c22
2e5f134b-019b-4312-ad54-8e0ad72af023,2024-01-22,0,1,Health,496.22,Expense,Credit Card,"Lewis, Nguyen and Deleon",b3b2b1dd-aacc-4d14-99fc-77032a9941f4
91c29146-0359-4223-8bc1-a687a4ebeb0e,2024-10-15,1,10,Transport,848.81,Expense,Cash,Jones-Collins,f3ea267a-0fcf-4ffa-a783-66669c83cb38
e524d086-d00f-41c2-b869-7f348ca2b335,2024-02-13,1,2,Rent,1503.62,Income,Debit Card,Paul-Nguyen,c8af10db-797e-473f-983f-4fb7b848d6c9
854e97ad-9ed2-4d09-85a9-2f440313b609,2024-03-28,3,3,Health,512.3,Income,Credit Card,Ortiz Group,30437fa2-e191-4de6-bb92-4f3625524464
b29a8f75-6a8d-4797-9a78-cafb0c3935c0,2024-07-20,5,7,Dining,147.26,Expense,Bank Transfer,Tran-Rosales,aedb93bd-2ead-4530-b1bb-ba586b21b9f7
be408b83-49c6-4b6b-9897-4643d57af542,2024-04-07,6,4,Rent,1811.15,Expense,Bank Transfer,Rojas and Sons,53c36e90-6656-4feb-8031-b6436e9fb017
5225cbb8-c0aa-4d04-99a9-c1b581afde7a,2024-06-12,2,6,Health,661.17,Expense,Bank Transfer,Garrett-Rivas,5d52e28c-c707-4fe9-b87a-cb6285451d23
b4094201-7342-4a26-98b1-6a4c285bc4b0,2024-09-22,6,9,Groceries,116.28,Income,Debit Card,White-Bradford,2625aa82-edbe-4f63-a14f-85286fc894a8
ad4807eb-b8f6-4164-ba11-e1082f8fc2b9,2024-08-12,0,8,Health,363.15,Income,Debit Card,Burgess-Jenkins,45ac7b38-4d04-437f-8a14-3fd31b6d0505
308b2719-70ab-40b4-a85d-49c91301fc24,2024-06-10,0,6,Entertainment,597.99,Income,Bank Transfer,Chavez and Sons,64f50838-71aa-4cad-a8b5-4f85067c409c
b46c0adc-a93f-4b80-a158-da4fabc0ea11,2024-10-08,1,10,Health,738.51,Expense,Cash,Griffin-Valdez,034c04b4-f0bb-4c69-815b-5c90a16a168b
efa43c36-b848-4593-84e3-1bfea27c4d0b,2024-02-08,3,2,Dining,125.89,Income,Credit Card,"Evans, Lloyd and Brennan",95f94c32-62ba-4eb3-a922-c50b6d30c43a
30e9a7f2-5d9c-420b-beec-5846d28b08b7,2024-08-20,1,8,Transport,42.57,Income,Bank Transfer,Armstrong-Johnson,460fde4d-2550-4280-9664-ae9af5f43347
abcdbf9e-4054-449d-bddf-383f8ccda09e,2024-01-21,6,1,Groceries,169.71,Income,Cash,Reyes-Haynes,acf181f1-c451-4f00-8769-1da7e0e4123a
afae9b7d-2f36-45da-ac93-fb2a61abb185,2024-05-14,1,5,Rent,1305.33,Expense,Credit Card,Juarez-Martinez,a3245c92-f89e-4c3e-b000-3eda0f295f4a
12016b20-d301-4a54-8721-104284073f79,2024-10-31,3,10,Shopping,913.03,Income,Debit Card,"Larsen, Welch and Allen",495d0a64-e703-453f-8f66-d1151a6e6ba7
85e735fd-a490-4f95-9128-39dde2b50b20,2024-10-05,5,10,Dining,974.05,Income,Bank Transfer,James PLC,e012c174-092a-4443-be90-96f666f0183c
0e1355b5-50bd-49d6-b470-9f10ba48988f,2024-01-11,3,1,Health,107.13,Income,Bank Transfer,Holt-Lane,f350beda-deb5-4902-8705-a30b560a2599
74a88467-12f4-4ba8-9029-989a2932acc4,2024-02-26,0,2,Shopping,800.15,Income,Bank Transfer,"Smith, Ortiz and Wallace",11fc1a74-803a-4f96-99d5-0f7e4de62d55
02e5af47-3336-4548-bac6-37239402e6a9,2024-07-17,2,7,Shopping,135.57,Expense,Debit Card,"Sims, Ross and Norris",dbfb2e3c-ce2c-4f7d-8908-529cfd5b8237
45862768-f3da-4b0d-b462-104880971f76,2024-06-16,6,6,Utilities,154.65,Expense,Cash,Berg Group,3dcc8d93-fe0a-410b-a91e-fba7e11c8093
db3bbdb0-8c0f-489d-94ff-f8f96fe2ef10,2024-03-23,5,3,Entertainment,15.62,Expense,Credit Card,"Davis, Young and Peterson",b8f89faf-c135-42bf-a4e5-f5e69891f4ea
77228106-2982-4629-b510-57385d23cbd5,2024-06-18,1,6,Transport,162.65,Expense,Cash,Pierce PLC,8111aef9-b98c-4770-a83e-52c11cc654ee
1d4a526b-ac90-4d63-8170-046fe712e2c1,2024-11-02,5,11,Shopping,537.06,Expense,Bank Transfer,"Torres, Marshall and Lopez",8263bca6-3cb8-41ca-acab-a60dc9639a77
c32166c4-d041-4fbb-a49d-770028665711,2024-01-15,0,1,Shopping,912.03,Income,Credit Card,Brown-Jefferson,8ea383bc-11d6-4432-a83d-76824a168f8c
16726de3-7bdf-4916-ada3-fc727655347b,2024-06-14,4,6,Rent,1655.54,Income,Cash,"Russell, Cannon and Jones",6b834e5f-eb7f-4621-8345-88f81faa7cae
ac56c618-a976-4745-a249-45cd416dc200,2024-01-21,6,1,Dining,689.63,Income,Credit Card,"Lane, Hernandez and Guerrero",333872ca-e531-4f5a-ade0-e90238e222df
078ec39c-84c9-4678-a5aa-09a1252855ee,2024-10-25,4,10,Rent,1661.31,Income,Bank Transfer,"Stanley, Lawson and Burke",f129664a-c8e0-4664-812a-c73b82b88751
7c5be352-4c1d-4eed-832c-ee3c36657196,2024-01-29,0,1,Utilities,147.28,Expense,Credit Card,Adkins Inc,7d72b361-6f19-4a16-9095-f475f0541699
6c060d67-ec74-4080-b9f0-545189c8f67d,2024-04-04,3,4,Groceries,108.36,Expense,Credit Card,Webb-Jones,71909b1b-35b5-4747-9fd6-f3f76e5c4f05
fe21f22e-7514-490b-bd88-42ff634edfba,2024-11-13,2,11,Health,875.62,Expense,Credit Card,Allen PLC,2c4f6775-ebd3-4dcc-b8ae-ca6ade00f265
9870c158-f48c-4a70-9eee-705e4d3bf36d,2024-07-05,4,7,Health,719.68,Income,Credit Card,Phillips PLC,714252f0-f447-42c2-9df1-cfb13ca1ac08
57c0aff5-0038-48ec-9199-123251ba64b1,2024-09-18,2,9,Entertainment,902.02,Income,Cash,Smith Ltd,6034fc7b-d371-4618-b66f-f53a3127a620
0977a746-f82e-475a-9fbf-22bdfdfedb2c,2024-10-22,1,10,Rent,1087.14,Income,Credit Card,Carter Group,1363ace6-59b7-4850-9ca2-2146eb1c5a03
ad39cff1-8a33-40c5-a2d2-29f8f51805e7,2024-02-02,4,2,Health,706.76,Expense,Bank Transfer,"Black, Orozco and White",28c0d20b-3da7-4a58-8d6c-d1b27cf01c9d
b8d6e904-4bf2-4606-ab73-76fcd531c4ef,2024-10-14,0,10,Transport,543.98,Income,Debit Card,"Salazar, Young and Williams",448996df-72fb-41cb-b1fd-772de33d2c8c
65237bb2-a515-42c6-b2f4-dd705e81cfe9,2024-05-13,0,5,Health,856.6,Expense,Debit Card,Frank-Mccall,4da5e82a-dc08-4511-91d8-1d753f4e1352
f6e37307-922f-47a5-95ca-5d43893f9d55,2024-01-07,6,1,Transport,247.25,Income,Bank Transfer,Crawford PLC,b579a081-4629-4bfd-98a1-66e8c94a99dd
70d255ea-7d1b-4ff5-a837-746bea6e1059,2024-07-21,6,7,Entertainment,926.5,Expense,Debit Card,Watkins-Mckee,d97e35ba-2f9c-4d11-9a84-70cb73a67884
cd3e6834-e258-4212-ab94-d3ab76db6498,2024-03-07,3,3,Utilities,174.16,Expense,Credit Card,Miller PLC,60194840-a730-49a0-8142-c2b6269d14ec
7bedf00d-508d-4fbe-9cbd-957f5ae23112,2024-06-28,4,6,Health,616.37,Expense,Bank Transfer,"Mccoy, Harris and Wells",b0643ee1-f251-45b0-adcf-7e9ffa70587c
1e47d322-51b5-4a83-b36a-87ad99c43a54,2024-01-28,6,1,Shopping,820.28,Income,Credit Card,Johnson-Tran,50350f85-6a93-4ce7-9c5f-68a0e8d338b4
1c1cb8f8-f890-44aa-8e6f-3b4d873e1bfe,2024-01-21,6,1,Entertainment,637.82,Income,Credit Card,Williams-Pham,117b3c7c-653b-42a4-b07d-ca66ff2ddc1c
27156236-49b1-474f-a9be-dce353c020f4,2024-03-25,0,3,Groceries,135.15,Income,Bank Transfer,"Donaldson, Patterson and Dyer",b3a54c88-cd93-46df-bd85-a58b545a5f07
57e0e494-508d-4eef-8247-212f8b3a303e,2024-10-02,2,10,Transport,542.21,Income,Debit Card,Martin-Schultz,47404e59-222e-4e74-b6e5-b9d4a532fa2c
5886692a-701b-46a5-9da4-b594a3ba3c62,2024-04-15,0,4,Entertainment,954.88,Expense,Cash,Conner Ltd,a5ceda45-a148-4f11-b29c-885b8dfc8f0b
a92d34ef-2207-471a-be43-28a4b0417877,2024-08-14,2,8,Health,66.67,Income,Bank Transfer,Davis PLC,9ca5b92d-e584-424c-bef7-c3eb25edd4f1
9c40b89c-7bb3-40cf-b70a-f7e632e9550e,2024-03-06,2,3,Groceries,129.66,Income,Credit Card,Richardson PLC,99baf95b-acab-4430-a026-1563bb3a501f
aab059a0-f8a8-498f-a912-7cae88a1e830,2024-05-28,1,5,Health,279.54,Expense,Bank Transfer,Smith-Butler,15ed2b3e-eca2-498c-9af7-cff51ee4e17d
ef489cdb-86ad-46a1-9635-389d586a852e,2024-06-05,2,6,Transport,625.7,Expense,Cash,Gomez-Miller,3ce3b388-0774-4631-a9f9-d330f9b0fa27
1a58df44-8d70-43f2-9eb6-4b265d3be080,2024-05-05,6,5,Dining,470.14,Expense,Cash,"Byrd, Nunez and Jennings",665ee416-6a7f-42d3-8d1e-8f94c01693b0
d9497971-6c63-47bc-9b01-cc71079ce1eb,2024-09-11,2,9,Entertainment,62.4,Income,Credit Card,"Murillo, Webb and Barrett",3013a9dd-1ade-48b6-a3b9-0f9c2f8fe219
cb6c39b9-899d-410a-8a47-53090488e817,2024-06-18,1,6,Utilities,288.4,Expense,Debit Card,Quinn-Gates,063c98d8-eac6-4560-88ce-d9f48a398660
b87efe3a-3ee2-4f2b-b9e2-ae666cd076e4,2024-10-11,4,10,Shopping,428.33,Income,Credit Card,"Morrison, Young and Moreno",3e6a8d02-daa8-4a69-b246-cd32c74e05e0
1d3330a2-f357-42cb-b3ab-881595c623d5,2024-06-12,2,6,Entertainment,9.36,Expense,Cash,Morrison PLC,a99a1a3c-7fde-4e6a-a42c-5558b9b1268b
e02e5966-d417-4bc7-ab3c-2cca73f1be9e,2024-07-23,1,7,Groceries,41.29,Income,Bank Transfer,Ray Group,b028c6f7-01b2-41ec-ab79-e17232abfe4a
1c30feb3-e2a7-4032-9d13-5461c280801f,2024-09-13,4,9,Transport,302.29,Expense,Credit Card,Rivera-Barnes,d34550bb-4511-4929-87fc-f70e0abfc0a5
32f753a3-539e-42c7-9a0c-64d42f200696,2024-07-05,4,7,Dining,184.05,Income,Credit Card,Ruiz-Wade,5490c6e5-352d-44d9-9ce3-655e05389893
7c1c6764-1496-4658-a05a-e21f733011c1,2024-07-16,1,7,Health,164.11,Expense,Cash,Yoder Inc,59f21b49-ba20-4b28-a907-b86d0d77f547
03a2b3f1-5d64-4067-a910-5748f0e870f7,2024-05-07,1,5,Groceries,82.01,Expense,Debit Card,"Mercado, Brady and Hayes",e8548482-0306-4789-9434-179d876c7662
2fef1183-ee2f-4e50-9328-74e5a707d0f0,2024-01-23,1,1,Groceries,45.21,Income,Credit Card,"Obrien, Baker and Walker",43c9372c-a9f2-477b-989e-a2385af3ab55
41f7630a-3263-49b4-a571-1fdc33b57be1,2024-11-07,3,11,Transport,843.0,Expense,Credit Card,"Jackson, Ayala and Thompson",2c4dcc40-ec32-4365-9571-9151c86dec75
01dc1f56-cb9b-4f96-b2f8-57394d65fffd,2024-09-19,3,9,Entertainment,332.83,Income,Bank Transfer,Rivera Ltd,3f03a933-33ec-4f65-a9cc-6f00a2df7368
a104cb51-665f-435a-b7d1-92e1043f944a,2024-09-25,2,9,Rent,1156.57,Income,Cash,Allen and Sons,6c2c3a8b-e4c9-46f5-bdc7-8534fb619dfa
4158a808-e40d-4640-83c1-200794631f4a,2024-10-12,5,10,Groceries,41.98,Expense,Cash,"Nunez, Webb and Pena",a78b2a26-e67f-42b4-bf1a-69dc4c507a04
b891f8ef-a204-4975-9ae6-a263030f9f63,2024-03-30,5,3,Rent,1038.28,Expense,Cash,"Garcia, Roberson and Franco",b89e204b-a3e4-4737-a8ce-0cbb71e43038
d5f6ebc3-ba64-4eb7-8ea5-f733036a053e,2024-08-04,6,8,Rent,1951.66,Expense,Bank Transfer,"Freeman, Bryan and Castillo",fcb78cd9-34c2-4102-96ec-56d24e10962a
30f17462-a690-4ce0-a34f-a6534a4daab0,2024-03-17,6,3,Dining,633.79,Expense,Cash,"Sanchez, Gregory and Stevens",0a15c1de-74a1-44e9-b817-36224c137ca1
81e7df56-12d4-44af-adc9-fc0511dd7b31,2024-10-30,2,10,Transport,72.41,Income,Debit Card,"Williams, Gonzalez and Lucero",64462f46-3461-4380-9560-c94dde180245
53803cd8-feb3-4123-b49c-66297b161169,2024-03-23,5,3,Entertainment,803.21,Expense,Bank Transfer,Fisher LLC,f5083221-3e4a-45bf-b87f-4d720f6669d1
e5f9f112-18f6-47d7-9fc0-baeaede99da9,2024-10-07,0,10,Health,701.66,Expense,Bank Transfer,Foster Ltd,8e6ea508-7a84-4e78-85b0-a937a907e322
fafffe40-49a2-4e10-96e4-78e0e5fc68f1,2024-10-20,6,10,Dining,450.83,Income,Debit Card,Becker-Hayes,cff6d8bc-6999-4448-bc27-08a9f47ab5ed
3dbaa83e-d81a-4261-a342-b62e59e7b756,2024-03-06,2,3,Groceries,47.15,Income,Debit Card,Sanchez Ltd,6ed79986-ce94-43d7-a02b-3752a6736bb2
70c40435-2b37-44d8-80f4-3295dde1cd9e,2024-10-31,3,10,Entertainment,604.72,Income,Credit Card,Lopez and Sons,9bde8d81-9df1-42b1-a398-a0cb66c5c513
228cbb6e-7346-4590-a01a-a3b8f168e0de,2024-02-20,1,2,Transport,415.71,Income,Credit Card,"Holmes, Johnson and Lopez",04294f9d-039b-47f8-beb9-ec494d6bd4df
14cff881-548e-4053-bd3e-2f1ab7434e8c,2024-08-16,4,8,Shopping,85.55,Income,Credit Card,Smith and Sons,a160cba5-9afa-4606-bcb1-323d918cf712
9323c3b3-02e4-494e-bbdc-117643b5cf57,2024-09-29,6,9,Entertainment,479.8,Income,Credit Card,"Gutierrez, Butler and Nash",5bb90fe7-eb43-46b4-9179-086e8ebed68f
bd852c7e-e5c4-4e45-864d-f2bc613ca456,2024-09-02,0,9,Utilities,290.84,Expense,Debit Card,Obrien-Craig,c23606da-1768-46ac-a8c9-ed4786209f8b
e393af22-e054-45ab-b5fc-c0fc1065cf9a,2024-06-20,3,6,Health,392.42,Income,Debit Card,Walker PLC,4ab5326e-8f91-4c2f-88e3-cc1125232814
1b79eaf5-2aab-458f-b858-a9d52c780abe,2024-04-25,3,4,Health,300.99,Income,Cash,Gardner Ltd,17e5a514-20b7-4688-b7b2-790f34325c12
3af683c5-d410-4d16-a0da-9d073e2ccbea,2024-10-26,5,10,Entertainment,88.62,Income,Cash,Henson Ltd,eb42c54c-bb63-4785-8a10-da480ce14d6b
005fc71d-6018-4ced-94b2-805e9f0d444e,2024-03-05,1,3,Dining,375.97,Income,Credit Card,Johnson and Sons,00725554-aeb9-4d26-b2e1-cd1898a2beb7
7d88ca6f-80f0-46a8-9eee-1fcc569040b5,2024-08-13,1,8,Transport,36.57,Income,Credit Card,"White, Jackson and Carrillo",0514f346-0cda-44de-a737-dc2e5b053fcc
64911e42-5b71-46b1-9359-855a2c170b04,2024-09-26,3,9,Dining,384.57,Expense,Credit Card,"Lewis, Dixon and Reynolds",390a1caa-297f-4952-b4d1-87f86f65ef35
44034cf4-1df8-4b5e-89c0-0887a346892c,2024-11-12,1,11,Shopping,619.28,Income,Bank Transfer,Rose LLC,d9f40c61-7e52-4710-bb23-39f94d3a5eaa
f99c7982-3a5c-43e3-99bf-444301ca636e,2024-04-05,4,4,Entertainment,243.65,Expense,Debit Card,Gilbert-Anderson,03aa8309-3c7a-4687-a9e4-81577ceed8bd
f594315a-fd02-4f6f-9631-e292bc57f6ae,2024-01-14,6,1,Entertainment,12.8,Expense,Debit Card,Reyes-Perez,5347491b-2fbc-4c51-a273-9208c5c4d605
9b72b406-3e82-4e52-a828-f4bd7538f630,2024-02-23,4,2,Entertainment,813.87,Expense,Credit Card,Mckee-Tucker,8c5f0773-8ca1-4363-823e-5c74c539de25
18388df3-9400-4d89-b2da-c7c33b44b838,2024-02-04,6,2,Health,9.05,Expense,Cash,Thomas-Smith,c68f0b66-5cc8-4ba8-bfba-11abf8d8149d
10079f70-4f61-4fb0-b207-43129daf62ed,2024-06-01,5,6,Groceries,148.47,Expense,Bank Transfer,Wright-Huff,96dc9a6e-3c0e-4d67-9a05-ba29076dd9bf
8f9f4305-b2e8-4cfe-b8bf-a5648f98695d,2024-07-24,2,7,Groceries,24.37,Income,Debit Card,Martin-Salazar,33bee8b3-c7ed-4d1d-b5d7-87223daf815c
83b20851-1a72-490b-b642-999deb81dd35,2024-10-06,6,10,Health,929.23,Income,Cash,"Scott, Woodward and Lopez",cac6b6dc-030b-49bc-882e-dae9e2deec43
c36214ea-8876-4597-a0b4-8ea7b2ae7aa0,2024-07-27,5,7,Shopping,44.9,Income,Debit Card,"Richardson, Nunez and Shaw",c7258528-8b8a-4ef6-a8a2-7e542edc6ad4
c2660371-26e7-4603-91aa-dac52608fae3,2024-05-10,4,5,Health,47.61,Expense,Bank Transfer,Williams LLC,4456bf5c-6775-4393-9734-c5efa4434d7e
5c12a009-b332-4544-9941-36d6e3b3cb71,2024-08-03,5,8,Transport,479.25,Income,Bank Transfer,"Davis, Strong and Bell",8a5696d3-42fd-443d-a7c1-84fedb3e9182
deae3015-3034-47d3-8814-b253d3d274e7,2024-07-04,3,7,Entertainment,416.26,Expense,Cash,Velazquez PLC,9d11e325-3d2c-41df-83d2-0b9576957332
aab32361-b9ec-4a17-8a76-b8d5ba45cdf5,2024-05-22,2,5,Entertainment,971.12,Income,Debit Card,"Harrington, Pierce and Black",aadfc399-3b52-42af-8a2d-09742a2716a0
229c69de-023f-45d9-83db-50449e20e54a,2024-05-20,0,5,Groceries,159.43,Expense,Debit Card,"Owen, Jenkins and Fernandez",8d4282de-6cf2-47db-a7c8-1a530b92736a
63ba2290-a0b9-4ef1-97ae-6c2c3a3d161f,2024-01-27,5,1,Entertainment,883.51,Expense,Bank Transfer,Cohen Group,4533e6b0-2490-4a5f-a575-65bcdc4d2136
2f0298cf-c546-4c47-aec7-802949825fd9,2024-09-23,0,9,Groceries,163.49,Expense,Cash,Cook-Jenkins,a82438b0-7db4-4e27-aa5e-f8dc5d6c174c
e490b71c-cfa5-4039-91ff-966420d8c7c1,2024-06-24,0,6,Shopping,502.49,Income,Cash,Morgan LLC,7ad26397-f9d6-43b7-9581-c4c5d9cdf251
b04bb001-f37b-4dcd-87d2-38c7761d08a2,2024-02-21,2,2,Rent,1883.29,Expense,Credit Card,"Phillips, Hebert and Fleming",5a71a7e2-e384-4988-8afa-e57e779960de
e05cbc55-ec9a-4d93-83f2-396699497d26,2024-08-12,0,8,Groceries,138.84,Income,Debit Card,Gray-Cole,0e59c497-66c5-441e-b9fe-875750bb462e
f1b9b654-4976-44e9-8018-07c1b4d4b599,2024-06-11,1,6,Health,463.09,Expense,Credit Card,Jimenez-Becker,7d42af7a-b234-4544-b933-a76d6c17d9ef
103ce538-bd8b-4ac1-9bd3-c8930136f597,2024-04-29,0,4,Health,546.72,Income,Credit Card,"Moore, Johnson and Reid",0dfa9bc8-a340-4a32-aab4-ca1d74889b6c
728ead9a-e98c-4a35-b9b7-48cdb9cc0306,2024-01-10,2,1,Groceries,179.16,Income,Credit Card,Rodriguez Group,0d917958-8238-4c9f-8bd8-caaef147c1da
251a8295-31c0-4665-86c9-23092512530c,2024-10-23,2,10,Utilities,71.13,Expense,Cash,Nunez-Romero,a08a6586-ce71-4ed3-9f10-1e0a902b2fb8
c60576d9-0fdc-4901-841a-e5b9efdf979a,2024-07-17,2,7,Utilities,169.82,Income,Credit Card,"Nichols, Anthony and Garcia",a2bd6e59-8a82-44d8-8cfc-a6df866c8bf9
f052333a-afc4-4a10-a32c-96e94f92c29e,2024-08-22,3,8,Health,548.2,Expense,Bank Transfer,Baker-Lyons,b76b6b94-fecc-416e-86fd-84af2e27a375
69427775-993a-496e-a4fb-2390f6c3141c,2024-03-08,4,3,Utilities,178.47,Income,Bank Transfer,Coleman PLC,8e672e35-c95c-4227-bfe9-c0a415144ccf
79583703-1ead-4a70-bb1c-0892c8be381d,2024-03-11,0,3,Groceries,27.43,Expense,Debit Card,"Moore, Ayala and Edwards",8ef3182e-13d3-4bb0-b003-ac9424edc914
d99c6c7c-8462-4f91-b181-7bd96e3a9093,2024-06-08,5,6,Dining,560.97,Expense,Cash,Lewis Ltd,52b78683-7ba5-4047-a814-c06f949f1f3d
b5492c28-6975-4202-b441-43a3b82bf0d0,2024-06-15,5,6,Dining,261.12,Income,Credit Card,Richards-Cohen,732c1a7a-3961-4fe5-a5b3-c8b58e7e8aac
a9010c49-a43d-4b7e-92de-642f78ead0ae,2024-08-04,6,8,Dining,897.89,Expense,Debit Card,"Bailey, Lawrence and Wallace",e893313c-d07a-4ea8-a473-b57e1c20393e
e7d91939-9ed1-4895-858e-723fc5213305,2024-02-01,3,2,Dining,419.39,Income,Bank Transfer,Dominguez-Campbell,87b8a762-1d1f-4e85-a5d1-caf284c95aa6
6ef7b19d-ed8e-427b-84a1-0c0b71931d45,2024-10-11,4,10,Shopping,916.41,Expense,Bank Transfer,Robinson Ltd,42ffcb33-74af-43a5-96a8-9d08898a20ac
c47e383f-6969-44a2-b563-2931271b1d37,2024-06-21,4,6,Groceries,58.98,Expense,Bank Transfer,Griffith-Martin,1c053332-84d6-4539-bf27-4ecc62a9c746
f4b4ee7f-5634-4e48-90cd-00a86abbe5f4,2024-04-01,0,4,Health,748.96,Income,Cash,"Dennis, Walker and Parker",2226049d-644d-415a-b127-5a117baf433a
d32945e4-a144-4959-b9a9-bf0ab2ec7f8d,2024-01-18,3,1,Groceries,135.19,Income,Cash,Meza PLC,b67c3ce9-d3bf-4c49-b30d-d44a27966acd
feb6ef84-a110-417c-8eb5-55d87b4a9ffe,2024-01-12,4,1,Entertainment,642.14,Income,Credit Card,"Travis, Morris and Williamson",47561773-d82c-4644-bdb3-fb972e7e3dcb
c7e0782e-ebe4-4e9e-bef5-74c2a40ac285,2024-02-04,6,2,Entertainment,447.91,Expense,Cash,Ramirez PLC,b9bc158c-1bcb-4363-bb9e-c6ccebb65b29
12a9d87c-d19a-4841-ad6c-635a3d79a8d3,2024-02-20,1,2,Entertainment,441.62,Expense,Bank Transfer,Guerrero-Miller,59fb667e-cfc3-47f6-94f1-d2382b5c769e
